Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"333";"Beginner, white cross down";"84860";"1665063075443";"L2 R2 F' U2 R2 F D2 L2 D' R2 F' R2 F' L D L2 B D2 L'";"0";""
"333";"Beginner, white cross down";"84660";"1665063209489";"R U' R U2 F' D' R F2 B' R' B2 R F2 R2 B2 D2 R' B2 R' F2";"0";""
"333";"Beginner, white cross down";"108140";"1665063378592";"D2 B R2 F2 D2 F' D2 B' U2 L' U F' D F2 D' F D2 L' R2 D'";"0";""
"333";"Beginner, white cross down";"70640";"1665063798353";"B' L2 U2 B L2 F' U2 F' L2 D F D F2 U' R2 B R F2 D' U'";"0";""
"333";"Beginner, white cross down";"68130";"1665063937982";"U' B2 D' L2 F' U2 R2 B R U D R B2 U2 F2 L' F2 R2 F2 R";"0";""
"333";"Beginner, white cross down";"58460";"1665064168115";"F' L2 F' R2 F2 U2 R2 B R2 B' D' L D B' F' D L' R' D";"0";""
"333";"Beginner, white cross down";"66180";"1665064464563";"U2 B2 U R2 U2 L U F' R' F2 U' L' U2 B D L F";"0";""
"333";"Beginner, white cross down";"88170";"1665064716653";"F2 B' D R D' R' F2 D B' U F D2 L2 B2 R L U2";"0";""
"333";"Beginner, white cross down";"68070";"1665064983654";"R' F R' D F2 D R2 U' R' L' U' F U2 L2 F' U2 D2";"0";""
"333";"Beginner, white cross down";"68880";"1665065187031";"U' F2 D B2 U' B2 U2 B2 R F' U L U' B2 F' D U' F' U'";"0";""
"333";"Beginner, white cross down";"77130";"1665065514837";"L2 B2 L' U2 R2 B2 D2 U2 L' U2 B' D2 F2 D' L2 D F' R' B2 U'";"0";""
"333";"Beginner, white cross down";"70310";"1665065974246";"L D2 F' B' R2 U' R2 F' D B R F B' U2 F D2 F' L2 U2";"0";""
"333";"Beginner, white cross down";"84840";"1665067146775";"D F2 U L2 R2 D U2 L2 R F2 R' B' R' B' D2 L U' L' D2";"0";""
"333";"Beginner, white cross down";"88490";"1665067295306";"D2 R F2 R' U2 F2 U2 R2 U2 L' U2 B D' F2 L' D U2 F D R'";"0";""
